id,formula,nsites,spg,e_form,e_above_hull,dft_bandgap_eV,dft_bandgap_dir_eV,dos_ef_dft,sk_bandgap_eV
agm2000008319,FeAs,4,11,0.5737500000000001,0.77767587,0.0,0.0014,4.7080173,0.014307975769042969
agm2000008322,CsF,4,59,-2.770899,0.10584228500000001,4.0176,4.0176,0.0,8.655410766601562
agm2000008323,CuF,4,11,-1.1282278,0.23528877,0.0,0.14250000000000002,1.2249715,0.7790241241455078
agm2000008324,InF,4,59,-1.9011407999999999,0.035082202,2.6589,3.0337,0.0,4.303676605224609
agm2000008325,NaF,4,129,-2.8671582,0.087243974,5.5683,5.5683,0.0,9.607400894165039
agm2000008326,GaAs,4,59,0.07429437,0.42810214,0.0,0.2031,0.74615884,0.038680315017700195
agm2000008328,InI,4,11,-0.40260569999999996,0.05593335,1.5862,1.8795000000000002,0.0,1.737574815750122
agm2000008329,InTe,4,11,-0.04872582,0.2887723,0.0,0.0095,0.8814176300000001,0.05528688430786133
agm2000008330,KBr,4,129,-1.6803954,0.06986937,4.4565,4.4565,0.0,6.785920143127441
agm2000008331,CsK,4,11,0.11961371,0.12544705,0.0,0.1753,3.3267448,0.007590293884277344
agm2000008334,LiI,4,129,-1.1623172,0.054831599999999994,4.3017,4.5088,0.0,4.719379901885986
agm2000008335,MgSe,4,129,-1.1419622,0.11988167500000001,2.4829,2.8234,0.0,3.0459043979644775
agm2000008338,MnAs,4,129,0.01808386,0.2856886,0.0,0.0001,2.0895114,0.005351543426513672
agm2000008339,MnSe,4,129,-0.005335421,0.4049171,0.0,0.0115,3.0628998,0.007451057434082031
agm2000008340,MnTe,4,129,-0.04665309,0.11642282,0.0,0.0545,2.2602663,0.0011816024780273438
agm2000008341,NaBr,4,129,-1.5020638,0.059295636000000006,4.4295,4.4335,0.0,5.2143025398254395
agm2000008342,NiAs,4,59,-0.11159383,0.18091917,0.0,0.0081,2.7033787,5.5789947509765625e-05
agm2000008343,AgN,4,11,0.9590004999999999,0.9590004999999999,0.0,0.0708,1.2500635,0.0016798973083496094
agm2000008346,FeN,4,129,-0.023682332,0.28415966,0.0,0.0194,3.0234594,0.028255939483642578
agm2000008347,GaN,4,187,-0.31366357,0.35437164,2.1872,2.4867,0.0,5.331216812133789
agm2000008350,LaN,4,129,-1.3618557,0.15445091,0.35860000000000003,0.767,0.08576389999999999,1.504915714263916
agm2000008353,NiN,4,51,1.7453252,1.8085331,0.0,0.0,2.8701544,0.02166271209716797
agm2000008354,PdN,4,51,1.0676377,1.0676377,0.0,0.0,4.38505,0.004123210906982422
agm2000008355,RhN,4,51,0.7297144999999999,0.80291724,0.0,0.009600000000000001,2.4537098,0.04050469398498535
agm2000008356,RuN,4,11,0.73992455,0.7701433999999999,0.0,0.0,1.3728286,0.007169961929321289
agm2000008357,SbN,4,31,0.21399276,0.33548346,1.8184,1.9202,0.0,3.970503807067871
agm2000008363,CdO,4,129,-1.2144761,0.15616947,0.0,1.5906,0.42145732,1.8745489120483398
agm2000008364,CrO,4,11,-0.92127126,1.029389,0.0,0.0025,1.1670514,0.0053713321685791016
agm2000008366,InO,4,59,-1.226386,0.45552119999999996,0.0,0.11850000000000001,2.282624,0.00011539459228515625
agm2000008367,MnO,4,51,-1.6568817999999998,0.29367557,0.0,1.196,0.8138342,0.0018925666809082031
agm2000008368,NbO,4,31,-1.558586,0.7420540999999999,0.0,0.0105,3.4253435,0.010562419891357422
agm2000008369,NiO,4,129,-0.6812619999999999,0.1979173,1.1586,2.2133,-0.0007289999999999999,0.00874471664428711
agm2000008370,PdO,4,59,-0.14185601,0.6403651,0.0,0.0591,3.9488542,0.010701417922973633
agm2000008372,SrO,4,129,-2.897316,0.18581109999999998,2.0015,2.0015,0.0,5.118488788604736
agm2000008373,VO,4,31,-1.1262934,0.9507825999999999,0.0,0.1426,1.1424807,0.0010943412780761719
agm2000008374,ZnO,4,129,-1.4340931,0.35077724,1.8847,2.9391,0.0,4.329116344451904
agm2000008375,AgP,4,51,0.3951055,0.40886134,0.45990000000000003,0.5181,0.0575,0.15917563438415527
agm2000008376,CoP,4,129,-0.06969176,0.5136019,0.0,0.0043,1.7035707,0.007015705108642578
agm2000008377,CrP,4,129,-0.06524979,0.4863843,0.0,0.016800000000000002,4.4289317,0.015750408172607422
agm2000008379,FeP,4,59,-0.17061879,0.42678517,0.0,0.0038,3.0743039,0.011287689208984375
agm2000008381,MnP,4,47,0.30525964,0.9152321,0.0,0.0012000000000000001,4.670097,0.0022072792053222656
agm2000008383,NiP,4,59,-0.09564626,0.35604399999999997,0.0,0.0,2.6251569999999997,0.020725250244140625
agm2000008384,SbP,4,51,0.37465572,0.37465572,0.0,0.0004,2.245898,0.025182008743286133
agm2000008385,ScP,4,59,-0.8296338,0.6616959,0.9735,1.2213,-0.0206639,1.973599910736084
agm2000008387,TiP,4,129,-0.8829748,0.29948318,0.0,0.013600000000000001,3.176191,0.003833293914794922
agm2000008388,VP,4,129,-0.11547523,0.70170575,0.0,0.0011,1.2678593,0.018022537231445312
agm2000008390,CdSe,4,129,-0.45091832,0.17777424,2.1087,2.1087,0.0,3.4054107666015625
agm2000008391,NbSe,4,59,-0.556184,0.22342062000000001,0.0,0.023100000000000002,2.3102038,0.0024671554565429688
agm2000008396,BaS,4,129,-2.228826,0.18404353,2.2645,2.2645,0.0,3.7544124126434326
agm2000008397,CaS,4,59,-2.0664804,0.41993096,3.4077,3.5557,0.0,5.9906792640686035
agm2000008398,CdS,4,129,-0.7428045,0.22889103,0.8835000000000001,2.0485,-0.0211178,1.6138293743133545
agm2000008399,CrS,4,129,-0.7453173,0.16469583000000002,0.0,0.07880000000000001,2.444885,0.00014638900756835938
agm2000008400,CuS,4,129,-0.32272086,0.20723242,0.0,0.0334,2.6683589999999997,0.00040912628173828125
agm2000008401,MnS,4,129,-0.7579467999999999,0.12875806,0.0,0.0015,2.3778794,0.005914211273193359
agm2000008402,NiS,4,11,-0.019652525,0.6994971,0.0,0.05,3.4739234,0.04437112808227539
agm2000008403,PdS,4,51,-0.5057467999999999,0.17405115000000002,0.0022,0.0983,0.7142267,0.08666157722473145
agm2000008405,SnS,4,26,-0.5549301,0.22298956,0.23770000000000002,0.30560000000000004,0.31609699999999996,2.9725937843322754
agm2000008406,SrS,4,59,-2.0429356,0.44046676,2.8376,2.8376,0.0,4.594749450683594
agm2000008411,VSe,4,59,-0.5697958,0.09733835,0.0,0.0,2.65525,0.0005407333374023438
agm2000008412,ZnSe,4,11,-0.19010185000000002,0.5224326,0.0,0.0752,0.27911797,0.0019342899322509766
agm2000008413,ZnTe,4,129,-0.16002724000000002,0.30712366,0.0,0.1648,1.5533618,0.060466766357421875
agm2000008414,Ag2Te,6,187,0.41805917000000004,0.4710434,0.0051,0.0051,0.91122645,0.2818143367767334
agm2000008415,AgI,4,123,-0.062037934,0.19579902,0.2326,2.1067,0.43209919999999996,0.015784263610839844
agm2000008416,AgI,8,12,-0.17009738,0.08773957,1.6336,1.6336,0.0,2.331432342529297
agm2000008417,Al2S3,10,6,-1.4165874,0.04356858,3.1095,3.1773,0.0,6.645140171051025
agm2000008418,Al2Se3,10,5,-0.8076473,0.047525365,1.3372,1.3921999999999999,-0.0001506,2.4627671241760254
agm2000008420,AlBr3,8,38,-0.96406555,0.12663552,4.0456,4.2518,0.0,5.805812835693359
agm2000008421,AlCl3,8,38,-1.8963782,0.055624913000000005,4.2258,4.2258,0.0,9.878618240356445
agm2000008422,AlP,4,123,0.21350919000000002,0.8256206500000001,0.0,0.0176,2.4720683,0.01566171646118164
agm2000008423,AlP,8,164,-0.41317877000000003,0.19893268,1.6564,1.6573,0.0,3.559849739074707
agm2000008427,Ag3As,8,38,0.48752305,0.48752305,0.0,0.031900000000000005,4.408407,0.006748676300048828
agm2000008428,AgAs,4,38,0.56920266,0.56920266,0.0,0.0366,2.9865751,8.344650268554688e-05
agm2000008441,In3As,8,115,0.19805443,0.31858474000000003,0.0,0.041800000000000004,2.8092616,0.023396015167236328
agm2000008442,InAs,4,187,0.22532053,0.46638116,0.0,0.3669,1.7845789,0.22808265686035156
agm2000008444,LaAs,12,12,-0.8606379,0.7139776,0.5489,0.5489,-0.0099,1.08697509765625
agm2000008447,Rb3As,8,187,-0.12581828,0.13552435000000002,0.0012000000000000001,0.0196,6.6377880000000005,3.026796340942383
agm2000008448,SbAs,4,38,0.5154076,0.5282162,0.0,0.16240000000000002,2.9492811999999997,0.2043757438659668
agm2000008449,SbAs,12,38,0.11014847500000001,0.122957066,0.0738,0.3685,1.8891668,0.38031435012817383
agm2000008457,YAs,4,123,-0.7504201500000001,0.8069573,0.0001,0.0001,0.25381264,1.3966538906097412
agm2000008458,YAs,12,123,-1.33208,0.22529738,0.0,0.0,0.80289334,1.4570481777191162
agm2000008459,B2S3,10,5,-0.54705626,0.25078607,1.0517,1.0931,-0.0051734,4.023396968841553
agm2000008460,BAs,4,187,0.36250287000000003,0.46287966,0.9091,0.9091,-0.01143735,3.0469493865966797
agm2000008461,BAs,8,5,0.36137992,0.46175668000000003,0.7647,0.7647,-0.030143,3.0213589668273926
agm2000008462,BCl3,8,38,-1.409308,0.00630677,4.6805,4.8701,0.0,5.962527275085449
agm2000008463,BF3,8,38,-3.1110597,0.017889198000000002,8.3091,8.4412,0.0,10.639566421508789
agm2000008464,BN,4,187,-1.4720887,0.0007285999999999999,4.6753,4.6753,0.0,5.125031471252441
agm2000008466,BP,8,164,-0.031037137000000003,0.37767586000000003,0.7507,0.7507,-0.0190062,1.5557780265808105
agm2000008467,Be3P2,10,5,-0.015518315000000001,0.22532941,1.3089,1.3166,-0.0001262,2.562086820602417
agm2000008468,BeBr2,6,115,-0.9610140300000001,0.061351840000000005,4.3009,4.4821,0.0,7.8643951416015625
agm2000008469,BeCl2,6,115,-1.7720289999999999,0.056874882,5.4006,5.5668,0.0,9.039313316345215
agm2000008470,BeF2,6,115,-3.4592345,0.11474929,8.5902,8.6207,0.0,17.574831008911133
agm2000008472,BeO,8,12,-2.5114172,0.60001636,3.2918,3.7926,0.0,5.9886980056762695
agm2000008474,BeSe,8,5,-0.5812437500000001,0.22325082000000002,3.549,3.7244,0.0,4.864949703216553
agm2000008475,BeS,4,123,-0.5779554,0.8211366,0.2551,0.9437000000000001,0.303361,1.3793842792510986
agm2000008476,BeS,12,12,-0.9377693500000001,0.4613227,2.1658,2.1881,0.0,4.002153396606445
agm2000008477,BeTe,4,123,0.39672646,0.7623246300000001,0.0,0.025900000000000003,2.1456711,0.08133983612060547
agm2000008478,BeTe,8,5,-0.11563847000000001,0.24995966,2.8162000000000003,2.8162000000000003,0.0,4.237664222717285
agm2000008480,BaBr2,6,164,-2.1363003,0.08060447,4.9871,5.0663,0.0,5.516669750213623
agm2000008481,InBr2,6,12,-0.5974218,0.18033665000000001,0.0,0.0,5.5278654,0.004603862762451172
agm2000008483,PdBr2,6,21,0.0025430655,0.31605697,0.0151,0.0207,8.167831,0.0039408206939697266
agm2000008484,SnBr2,6,38,-0.6679069,0.09049068,2.4793,2.5887000000000002,0.0,4.2894744873046875
agm2000008485,SrBr2,6,123,-1.9436803,0.18386234,3.1722,3.1722,0.0,4.492054462432861
agm2000008490,InBr3,8,38,-0.67597246,0.14098902,2.3605,2.4276,0.0,3.7026538848876953
agm2000008491,LaBr3,8,38,-1.9409958999999999,0.05606957,3.0032,3.0032,0.0,3.9801197052001953
agm2000008493,RhBr3,8,123,-0.025900558,0.39052406,0.0,0.0019,10.547177,0.015241146087646484
agm2000008494,RuBr3,8,123,0.08965284,0.37774402,0.0,0.021400000000000002,3.249878,0.008134841918945312
agm2000008495,SbBr3,8,38,-0.5415113,0.06976230400000001,2.0844,2.0844,0.0,2.743527412414551
agm2000008500,YBr3,8,38,-1.6016229,0.28777435,3.0056,3.0982,0.0,5.081927299499512
agm2000008501,AgBr,4,187,-0.2556658,0.084699035,1.6731,1.6731,0.0,2.5587058067321777
agm2000008502,AgBr,8,164,-0.30938038,0.030984461,1.8412000000000002,1.8412000000000002,0.0,2.085484266281128
agm2000008503,AgBr,12,38,-0.28298524,0.057379596000000005,1.2206000000000001,1.2206000000000001,-0.0015600000000000002,1.9094977378845215
agm2000008506,InBr,4,123,-0.52880555,0.13037949999999998,2.0066,2.0066,0.0,3.668192148208618
agm2000008508,RbBr,8,129,-1.6803612,0.06852385400000001,4.3067,4.3067,0.0,5.816414833068848
agm2000008510,CaBr2,6,21,-1.8640217,0.1797204,4.2997,4.2997,0.0,7.864673137664795
agm2000008511,CaI2,6,187,-1.5151843999999999,0.10946133,3.2571,3.2571,0.0,5.604562282562256
agm2000008513,CaTe,4,187,-1.0629559,0.5882472,2.8149,2.8388,0.0,4.389650344848633
agm2000008514,CaTe,8,12,-1.2024477,0.44875529999999997,1.7639,1.7639,0.0,3.1425442695617676
agm2000008516,CO2,6,12,-1.7486297,0.020712685,6.8686,6.8686,0.0,9.594374656677246
agm2000008517,CdI2,6,164,-0.5678362,0.027941981,2.4742,2.4839,0.0,5.391746997833252
agm2000008518,CdTe,4,123,-0.039327312,0.42208883,0.0,0.2018,2.5315630000000002,0.010118722915649414
agm2000008520,CaCl2,6,164,-2.7799716,0.012273543500000001,5.8025,5.9083,0.0,8.694355010986328
agm2000008521,CoCl2,6,115,-0.9398103,0.019283187,0.0008,0.0008,3.5790064,0.0010390281677246094
agm2000008522,FeCl2,6,115,-1.0659163,0.07751937,0.008400000000000001,0.0099,8.493331,0.0029053688049316406
agm2000008524,InCl2,6,115,-1.1957575,0.21471232,0.0,0.0,2.0866272,0.0403594970703125
agm2000008525,MnCl2,6,187,-1.338052,0.1408287,1.7152,1.7152,0.0,0.000591278076171875
agm2000008526,NbCl2,6,187,-1.2994016,0.29407869999999997,0.0,0.0,2.7522979,0.0012536048889160156
agm2000008527,NiCl2,6,12,-0.8822245,0.10081436,0.2164,0.3819,3.875682,1.675126552581787
agm2000008528,PdCl2,6,65,-0.40171194,0.46608388,0.0,0.0046,4.5019774,0.003575563430786133
agm2000008530,SnCl2,6,38,-1.2780049,0.12910518,2.9167,3.1532,0.0,3.0002152919769287
agm2000008531,SrCl2,6,164,-2.831602,0.052707274000000005,5.761,5.8548,0.0,6.870574951171875
agm2000008533,CoCl3,8,38,-0.8006561999999999,0.22760542,0.0579,0.0579,0.48607504,0.3345680236816406
agm2000008534,CrCl3,8,38,-1.1825601,0.38341698,0.6466000000000001,0.6785,-0.8432586,0.0001589059829711914
agm2000008538,InCl3,8,12,-0.77963346,0.7702855,2.0828,2.1621,0.0,2.1604738235473633
agm2000008541,NiCl3,8,123,-0.6598311,0.24119003,0.0,0.0035,8.328108,0.0028886795043945312
agm2000008542,PdCl3,8,187,-0.58266556,0.22532691,0.0,0.005200000000000001,11.43543,0.0067195892333984375
agm2000008543,RuCl3,8,123,-0.5833402,0.40117705000000004,0.0,0.0531,3.1803646,0.004621982574462891
agm2000008547,VCl3,8,38,-1.5134412,0.17045785,0.3467,0.3471,2.2646904,0.0003046989440917969
agm2000008549,AgCl,4,187,-0.66536385,0.07317979000000001,1.8336999999999999,1.8336999999999999,0.0,2.8317739963531494
agm2000008553,CuCl,4,187,-0.6420927,0.10440862000000001,1.1718,1.1718,-0.001289,2.2206668853759766
agm2000008554,CuCl,8,12,-0.64497036,0.10153092400000001,0.9547,0.9547,-0.018191,2.214184284210205
agm2000008555,InCl,4,123,-0.9820266400000001,0.13447171,2.2971,2.2971,0.0,2.821535587310791
agm2000008556,KCl,4,187,-2.0374959,0.21750019999999998,4.6827000000000005,4.6857,0.0,7.561215400695801
agm2000008558,RbCl,8,164,-2.1163354,0.12336056000000001,4.5968,4.6132,0.0,7.606385707855225
agm2000008561,Co3As2,10,115,0.3029979,0.5442513,0.0,0.0067,14.9846525,0.009271621704101562
agm2000008562,CoAs,4,123,0.6465894600000001,0.9481563,0.0,0.0078000000000000005,7.9050636,0.00010585784912109375
agm2000008563,CoAs,8,164,0.14377052,0.44533733000000003,0.0,0.0005,7.118268,0.014039039611816406
agm2000008564,CoAs,12,123,0.2073179,0.5088847,0.0,0.037,14.532742,0.010962486267089844
agm2000008565,CoBr2,6,123,0.16929755,0.45994255,0.020300000000000002,0.020900000000000002,3.955458,0.0016074180603027344
agm2000008566,CoBr3,8,38,-0.10879599000000001,0.21817963,0.0227,0.0366,1.0691833,0.07277679443359375
agm2000008567,CoSe,4,38,0.42909822000000003,0.7117262999999999,0.0,0.009300000000000001,8.093955,0.015203475952148438
agm2000008569,CoTe,12,38,0.25103339999999996,0.4018637,0.0,0.008700000000000001,14.866079,0.002438068389892578
agm2000008570,Cr2Se3,10,164,-0.07235127,0.45695633,0.0,0.0538,8.735123,0.001813054084777832
agm2000008571,Cr2Te3,10,164,0.23538053,0.45030257,0.0,0.0017000000000000001,11.877221,0.0013055801391601562
agm2000008572,Cr3As2,10,123,0.023805927,0.20626976,0.0,0.0001,6.789122,0.002890348434448242
agm2000008573,CrAs2,6,164,0.028203378,0.16435997,0.0,0.0395,3.4160032,0.0052068233489990234
agm2000008574,CrAs,4,123,0.4580783,0.6621996,0.0,0.0,2.2652035,0.004667758941650391
agm2000008575,CrAs,8,12,0.43829602,0.6424173999999999,0.0,0.1859,5.630012,0.0007932186126708984
agm2000008576,CrBr3,8,38,-0.39760342,0.3817235,0.0,0.0004,9.013308,0.0010120868682861328
agm2000008577,CrI2,6,191,0.2870738,0.6547101,0.0,0.0142,4.84516,0.0020508766174316406
agm2000008578,CrSe2,6,164,-0.34871536000000003,0.14313403,0.0,0.009000000000000001,3.739205,0.006924629211425781
agm2000008579,CrSe3,8,5,0.030806866000000002,0.3996939,0.0,0.2106,2.4088717,0.04493403434753418
agm2000008580,CrSe,4,187,0.15447815,0.5957448,0.0,0.0881,3.067925,0.0026988983154296875
agm2000008581,CrTe2,6,187,-0.09315285,0.1037625,0.5615,0.5615,-0.20016815000000002,0.22667789459228516
agm2000008582,CrTe,4,123,0.37567595,0.5547776,0.0,0.106,3.2355368,0.0012178421020507812
agm2000008583,CrTe,8,129,0.061757218,0.2408589,0.0,0.0011,4.621341,0.00095367431640625
agm2000008585,Cu2Se,6,65,0.68207973,0.79845375,0.0,0.0511,3.2350137,0.0031883716583251953
agm2000008586,Cu2Te,6,5,0.9132975999999999,0.96538246,0.0,0.0756,1.7496662,0.00016307830810546875
agm2000008587,Cu3Se2,10,187,-0.09275742000000001,0.046891384,0.0,0.0,4.2626414,0.0006577968597412109
agm2000008588,Cu3Te2,10,12,0.024532488,0.0849389,0.0,0.0,6.7685513,0.0020945072174072266
agm2000008589,CuBr2,6,65,-0.27318427,0.01273051,0.0,0.0,4.5046554,0.0015344619750976562
agm2000008590,CuBr,4,123,0.011878862,0.30868396,0.0,1.6194000000000002,1.1502964,0.019591808319091797
agm2000008591,CuI,4,187,-0.05624018200000001,0.10638453,1.4339,1.4339,-6.860000000000001e-05,1.777209997177124
agm2000008592,CuTe,4,123,0.34371635,0.4166051,0.0,0.0565,5.722887,0.002217531204223633
agm2000008593,CuTe,12,5,0.042297773000000004,0.11518651,0.0,0.0001,6.8989353,0.011475801467895508
agm2000008595,Fe2Te3,10,21,0.19201244,0.34807499999999997,0.0,0.0015,7.0774493,0.0012879371643066406
agm2000008596,FeBr3,8,38,-0.42529294,0.013000206,0.6739,0.8277,-0.3221192,0.040431976318359375
agm2000008597,FeI2,6,115,-0.08185656,0.10378818000000001,0.041600000000000005,0.0431,8.183918,0.006661415100097656
agm2000008598,FeI3,8,25,-0.11795581000000001,0.021277744,0.3037,0.38420000000000004,0.19274429999999998,0.0001125335693359375
agm2000008599,FeSe2,6,187,-0.20830551,0.14150554,0.0,0.0143,3.2000966,0.0035386085510253906
agm2000008601,FeSe,8,39,-0.103935756,0.20627113,0.0,0.002,5.7642193,0.013142585754394531
agm2000008602,FeTe,4,187,0.6822336,0.81228566,0.0,0.016900000000000002,10.606247,0.016865253448486328
agm2000008603,FeTe,12,38,0.27544045,0.40549257,0.0,0.0,13.772585,0.012753963470458984
agm2000008604,CaF2,6,123,-3.7576063,0.48688889999999996,4.8202,4.8202,0.0,2.873758316040039
agm2000008605,CdF2,6,164,-2.4231203,0.07857852,3.8669000000000002,3.8669000000000002,0.0,6.222973823547363
agm2000008606,CoF2,6,65,-1.980305,0.40996078,1.4062999999999999,1.4539,-0.0004894,0.017606258392333984
agm2000008607,CrF2,6,38,-2.4561958,10.015199,2.464,2.5782,0.0,0.0022469758987426758
agm2000008608,FeF2,6,164,-2.6303544,0.105401665,3.476,3.481,0.0,1.0519604682922363
agm2000008609,InF2,6,187,-2.2227814,0.34964663,0.0,0.0,1.0160453,0.0018796920776367188
agm2000008610,MgF2,6,115,-3.6130657,0.23717636,6.5984,6.6758,0.0,13.238116264343262
agm2000008611,MnF2,6,164,-2.8949292,0.08847834,3.6203000000000003,3.6203000000000003,0.0,0.0012073516845703125
agm2000008612,NbF2,6,123,-1.9838507,0.8430605999999999,0.0,0.0024000000000000002,5.300004,0.023009777069091797
agm2000008613,NiF2,6,187,-1.6791190999999999,0.44938216000000003,4.1135,4.1586,0.0,0.0002551078796386719
agm2000008615,PdF2,6,191,-1.0143967,0.42884114,0.0,0.0032,4.4175363,0.007883071899414062
agm2000008616,SnF2,6,38,-2.3227644,0.26715168,3.0495,3.0846999999999998,0.0,4.669717788696289
agm2000008617,SrF2,6,21,-3.8602753,0.39217243,5.8083,5.8083,0.0,8.797985076904297
agm2000008618,ZnF2,6,187,-2.3321924,0.28383493,3.6143,3.6391999999999998,0.0,7.797183990478516
agm2000008619,AgF3,8,65,-1.111171,0.23614071,0.0,0.0308,11.632863,1.3659210205078125
agm2000008621,CoF3,8,123,-1.958908,0.22865629,1.1971,1.8431000000000002,-0.00148175,0.0005159378051757812
agm2000008622,FeF3,8,123,-2.0445917,0.7259097999999999,0.006900000000000001,0.062,3.042053,0.0006413459777832031
agm2000008623,GaF3,8,38,-2.5947282,0.3546547,4.217,4.2939,0.0,10.828251838684082
agm2000008626,LaF3,8,115,-4.0059037,0.5092367,4.4408,4.4408,0.0,7.223940372467041
agm2000008628,MnF3,8,187,-2.4099584,0.36704198,0.6001000000000001,0.6001000000000001,-0.29406545,0.00047206878662109375
agm2000008630,NiF3,8,38,-1.4593172,0.25585473000000003,1.7989000000000002,1.8397999999999999,0.0,0.0016465187072753906
agm2000008631,PdF3,8,123,-1.2341077,0.35483329999999996,0.0,0.0005,13.42205,0.0053462982177734375
agm2000008632,RhF3,8,65,-1.445784,0.40975308,0.0,0.2622,5.63293,0.0010037422180175781
agm2000008633,RuF3,8,38,-1.6806377000000001,0.22007526,0.0,0.0407,5.34328,0.02049732208251953
agm2000008634,SbF3,8,38,-2.651433,0.056643516000000005,4.9803,5.1222,0.0,7.808783054351807
agm2000008635,ScF3,8,38,-4.110477,0.20860606,5.4914,5.4914,0.0,7.273362636566162
agm2000008640,YF3,8,21,-3.894611,0.55502206,4.9155,4.9936,0.0,7.736691474914551
agm2000008641,AgF,8,12,-1.1235274,0.06597776,0.075,1.3632,2.0171847,0.4510231018066406
agm2000008644,CsF,4,187,-2.7229931,0.15374832,4.1658,4.3329,0.0,9.53409194946289
agm2000008645,CuF,4,65,-1.071714,0.29180249999999996,1.1259000000000001,1.5534,-0.013646750000000001,3.1564674377441406
agm2000008646,InF,4,38,-1.7041328,0.23209015,2.3788,2.8017000000000003,0.0,4.20863151550293
agm2000008647,InF,8,39,-1.7797345999999998,0.15648834,0.4904,0.4904,0.0287316,2.695895195007324
agm2000008649,KF,8,164,-2.8328292,0.121650085,4.8754,4.9122,0.0,8.819151878356934
agm2000008651,NaF,8,12,-2.728201,0.22620143,4.9867,4.9941,0.0,9.940472602844238
agm2000008653,RbF,12,123,-2.8448336,0.047360692,4.8369,4.8369,0.0,0.8523778915405273
agm2000008657,Ga2Se3,10,123,0.055754744,0.6468469,0.0,0.046,4.1571293,0.0092315673828125
agm2000008658,GaAs,4,123,0.32093093,0.67473865,0.0,0.0611,3.943711,0.009545326232910156
agm2000008659,GaBr3,8,5,-0.7232653,0.08434845,3.463,3.4634,0.0,5.7729363441467285
agm2000008660,GaI3,8,38,-0.44511327,0.03181183,1.5767,1.5767,0.0,3.3581998348236084
agm2000008662,GeSe2,6,123,0.08340798,0.3583014,0.0,0.0313,4.407405,0.024448156356811523
