id,formula,e_form,dft_bandgap_eV,dft_bandgap_dir_eV,sk_bandgap_eV
agm003248917,BaSc2O4,-3.6914794,3.8758,3.8758,2.901750087738037
agm005009128,BaScAsH2,-0.9398681,0.1018,0.14170000000000002,0.011013984680175781
agm004753849,BaSc(GaPd)2,-0.75033826,0.0,0.0,0.0020034313201904297
agm005918693,Ba(ScSe2)2,-1.8313986,0.9577,0.9577,2.268756151199341
agm003241240,BaSe2O5,-1.9179579,3.3894,3.3962,4.492530822753906
agm005776897,BaSeO4,-2.1592464,3.6942,3.7111,7.442575454711914
agm005702602,BaSi2Ni,-0.5226908,0.0,0.1057,0.007466793060302734
agm002240531,BaSi2Rh3,-0.799391,0.0,0.0,0.0025115013122558594
agm005946461,BaSi3Pd5,-0.7089103999999999,0.0,0.0001,0.00045943260192871094
agm003232266,BaSi9Rh2,-0.38195175000000003,0.1168,0.2948,0.19303584098815918
agm005720258,BaSiAs2,-0.6398847,0.6051000000000001,0.6292,1.5130512714385986
agm002187823,BaSiNi,-0.48213249999999996,0.0,0.0213,0.007309436798095703
agm005720294,BaSiP2,-0.7071929,0.7129000000000001,0.7198,0.6905279159545898
agm003619888,BaSiPd2,-0.7040413600000001,0.0,0.0765,0.004498481750488281
agm002242416,BaSiRu,-0.55550754,0.0,0.0946,0.010975122451782227
agm003269834,BaSn2,-0.5847553600000001,0.0,0.192,0.01661849021911621
agm002180823,BaSn2Rh,-0.63461417,0.0,0.0,0.01952338218688965
agm002234635,BaSn3Pd,-0.64216155,0.0,0.0374,0.005964040756225586
agm003195449,BaSn5,-0.3004222,0.0,0.0,0.0047795772552490234
agm002148991,BaSnF6,-3.4207344,5.5676,5.5676,9.306843757629395
agm002232544,Ba(SnP)2,-0.49614456,0.013300000000000001,0.013300000000000001,0.22442245483398438
agm005953880,Ba(SnPd2)2,-0.63313967,0.0,0.0,0.0030727386474609375
agm003219393,BaSnS2,-1.6274457,1.7229,1.8089,1.4293444156646729
agm003231093,BaSO4,-2.8181648,5.9526,6.0092,7.122805118560791
agm003540046,BaSr2Pd9,-0.5034696,0.0,0.0108,0.006688356399536133
agm005591346,BaSrAg10,-0.162483,0.0,0.006200000000000001,0.010721206665039062
agm005189587,BaSrCuSi,-0.28834719999999997,0.0,0.0,0.0008389949798583984
agm005920171,Ba(SrP)2,-1.0425256,1.5124,1.5124,2.446106433868408
agm005051952,BaSrSiS4,-1.9952602,2.9148,3.0174,3.9185285568237305
agm004742665,BaSr(ZnGe)2,-0.5111905999999999,0.0,0.0,0.02847433090209961
agm005021540,BaTcNiAs2,-0.6326571999999999,0.0,0.0,0.005754947662353516
agm005838293,Ba(TcO4)2,-2.3055673,3.0183,3.1644,5.960576057434082
agm003157758,BaTe,-1.7913872,1.5878,1.9687000000000001,2.925483226776123
agm003201321,BaTeH,-1.1964629,2.0763,2.27,3.1844561100006104
agm003232687,BaTeO4,-2.250568,2.175,2.175,4.423795223236084
agm005092850,BaTeRuO6,-1.991379,0.24680000000000002,0.32370000000000004,0.0006136894226074219
agm003241102,BaTi2O5,-3.5335653000000002,2.8357,2.9617,4.011786937713623
agm003276252,BaTiCu4P4O17,-2.3984308,0.1432,0.162,0.04535174369812012
agm005017507,BaTiNiAs2,-0.8999104,0.0,0.06910000000000001,0.4194812774658203
agm006043801,Ba(TiS2)4,-1.9175273,0.0,0.0,0.0014319419860839844
agm005068501,BaTiTeO6,-2.7112136,2.3521,2.3521,4.68157958984375
agm005284905,BaV2Ni3(HO5)2,-1.9376113,2.5369,2.5634,0.007987022399902344
agm003276701,BaV2SeO8,-2.3208532,2.0976,2.0991,2.1294374465942383
agm003244691,BaVAsO6,-2.4590397,2.6913,2.7248,4.471648216247559
agm005745404,BaVF5,-3.6511977,2.2971,2.3089,0.0012269020080566406
agm003244610,BaVPO6,-2.8758395,2.5052,2.5731,4.3185601234436035
agm003208457,BaY2F8,-4.4062686,7.0922,7.2123,8.679498672485352
agm005024012,BaYAgTe3,-1.2627509,0.6748000000000001,0.7030000000000001,1.3399014472961426
agm002209076,BaYCuTe3,-1.2519249000000001,0.5419,0.8357,1.1225037574768066
agm003272802,Ba(YSe2)2,-1.9901046,1.3818000000000001,1.3818000000000001,2.7436585426330566
agm003186031,BaZn,-0.18433061,0.0,0.0,0.0029494762420654297
agm005678360,BaZn2F6,-3.1564147,4.6284,4.7902000000000005,5.968642711639404
agm003276063,BaZn2(PO4)2,-2.728303,4.0741,4.0741,5.859120845794678
agm003409949,BaZn3Pd2,-0.49883592,0.0,0.1107,8.678436279296875e-05
agm006045011,BaZn9Ag4,-0.15395367000000001,0.0,0.0081,0.00023102760314941406
agm005016344,BaZnAgGe2,-0.36151007,0.0,0.0,0.0010347366333007812
agm003231823,BaZnCl4,-2.2508786,4.6363,4.6363,5.763957500457764
agm002334922,BaZnCu2,-0.12207879,0.0,0.0246,0.003390073776245117
agm003771180,BaZnGa6,-0.29647312,0.0,0.0122,0.0017747879028320312
agm003194268,BaZnIn3,-0.35122085000000003,0.0,0.0,0.01211690902709961
agm003228820,BaZnP2O7,-2.8380234,4.3469,4.3469,5.518155574798584
agm002360253,BaZnRh2,-0.28823715,0.0,0.00030000000000000003,0.005775928497314453
agm003246171,BaZn(SeO3)2,-1.9109099,4.1652000000000005,4.2073,4.436173915863037
agm003206330,Ba(ZnSn)2,-0.41422713,0.0,0.0241,0.009888410568237305
agm002366927,BaZnTeO,-1.8004072999999998,1.8617,1.8617,2.627081871032715
agm003226146,BaZr(BO3)2,-3.3366218,4.1681,4.1681,6.016961574554443
agm003129439,BaZrO3,-3.641183,3.0747,3.0747,5.1819915771484375
agm003225988,BaZrS3,-2.2071922,1.0141,1.0141,2.850637674331665
agm005230841,BaZr(SiO3)3,-3.4671192,4.6786,4.6786,6.385881423950195
agm006081085,BCl3F4,-1.9680333,2.2206,2.2549,5.592719078063965
agm003213597,Be12Cr,-0.073624454,0.0,0.0102,0.026355981826782227
agm003238497,Be15(Nb3Cu4)2,-0.20623511,0.0,0.0369,0.00246429443359375
agm005816165,Be16Nb2Ni,-0.26187309999999997,0.0,0.0,0.022620677947998047
agm003286552,Be17V2,-0.13496672,0.0,0.0046,0.014528751373291016
agm002960108,Be2AlTc2,-0.44404766,0.0,0.0,0.0014109611511230469
agm003279906,Be2BHO4,-2.7441208,5.8508,5.8508,7.680676460266113
agm003200927,Be2Co,-0.31961802,0.0,0.0,0.004209995269775391
agm003187020,Be2CoNi,-0.41890743,0.0,0.0,0.008228778839111328
agm003200928,Be2Cu,-0.14678061,0.0,0.0,0.002259492874145508
agm003212158,Be2Fe,-0.2862287,0.0,0.0001,0.0014033317565917969
agm005143723,Be2Nb2AlRh5,-0.6797313700000001,0.0,0.0,0.0011525154113769531
agm002961188,Be2Nb2Mo,-0.21122548,0.0,0.0,0.0018630027770996094
agm005134931,Be2Nb2VRu5,-0.38396308,0.0,0.0,0.0019655227661132812
agm005931883,Be2Nb5As,-0.39259252,0.0,0.0,0.007815837860107422
agm005789325,Be2NbPd3,-0.5219068,0.0,0.0,0.00650477409362793
agm002073590,Be2PH,-0.21300572,2.3114,2.3114,3.5864131450653076
agm003433907,Be2SiNi3,-0.51257443,0.0,0.0,0.005112648010253906
agm005725449,Be2TcB,-0.4260774,0.0,0.0367,0.0493006706237793
agm003437826,Be2VNi3,-0.39288229999999996,0.0,0.0,0.0029954910278320312
agm005278826,Be3Al2(SiO3)6,-3.2716403,5.3203,5.3898,9.348933219909668
agm005956768,Be3CdAs3,-0.04664902,0.0,0.0,0.0023937225341796875
agm005920319,Be3Co4Si,-0.48597977000000003,0.0,0.01,0.018074512481689453
agm005555817,Be3(CrB)2,-0.33259803,0.0,0.0877,0.00064849853515625
agm005916383,Be3GeRh4,-0.65804857,0.0,0.008,0.0007236003875732422
agm005967185,Be3NbRh4,-0.60422146,0.0,0.0,0.005649566650390625
agm005789333,Be3Pd2Rh,-0.6553823,0.0,0.0,0.006974220275878906
agm005920313,Be3SiRh4,-0.79267246,0.0,0.0061,0.0021746158599853516
agm005967250,Be3VCo4,-0.3602901,0.0,0.0151,0.005923271179199219
agm003202327,Be4AlCo,-0.35518783,0.468,0.8615,0.008732318878173828
agm001171041,Be4AlPd,-0.3613356,0.0,0.0,0.01644587516784668
agm003202345,Be4CrRu,-0.33772457,0.0,0.0315,0.006001949310302734
agm001171052,Be4GaCo,-0.22595806000000002,0.19490000000000002,1.0107,0.0041255950927734375
agm003338223,Be4Nb3Si2,-0.4608079,0.0,0.0,0.0008645057678222656
agm006043540,Be4SbO7,-2.5911910000000002,0.0,0.0,0.001026153564453125
agm003211634,Be4TeO7,-2.578105,1.2898,1.2898,5.145389080047607
agm006041818,Be4VNi5,-0.42807022,0.0,0.0,0.000988006591796875
agm003204385,Be4ZnCu,-0.08542685,0.0,0.0,0.04478287696838379
agm006089404,Be5Co6B,-0.32707688,0.0,0.0044,0.0026187896728515625
agm002138517,Be5Cu,-0.082094476,0.0,0.0,0.009756803512573242
agm002138527,Be5Ni,-0.25145495,0.0,1.28,0.007985591888427734
agm003264397,Be5Rh3,-0.5958239,0.0,0.0,0.002254009246826172
agm006099646,Be6CoNi5,-0.46809664,0.0,0.0,0.007175445556640625
agm006099641,Be6Ni5Rh,-0.5168953,0.0,0.0,0.0023393630981445312
agm006134126,Be6PdRh5,-0.6327086,0.0,0.0,0.0008130073547363281
agm006002282,Be8AlTc3,-0.3629324,0.0,0.0239,0.0038580894470214844
agm006020172,Be8NbTc3,-0.40072912,0.0,0.0,0.010666847229003906
agm006020391,Be8VCr3,-0.2481638,0.0,0.045700000000000005,0.0018389225006103516
agm003540112,Be9V2Mo,-0.2421891,0.0,0.0521,0.0005745887756347656
agm005232013,BeAgPO4,-2.3801987000000002,2.6705,2.6705,3.001330852508545
agm003648996,BeAl4Rh5,-1.0208161,0.0,0.0,0.0008668899536132812
agm003455201,Be(AlS2)2,-1.4446675,3.0557,3.0557,7.549460411071777
agm005134173,BeB2Mo2Ru5,-0.3116235,0.0,0.0078000000000000005,0.0007243156433105469
agm003202462,BeBRu,-0.37307703000000003,0.0,0.18660000000000002,0.0037508010864257812
agm001191686,BeCo,-0.30745669999999997,0.0,0.0,0.001968860626220703
agm003043138,BeCoTc,-0.23722722000000002,0.0,0.023100000000000002,0.006420135498046875
agm001130143,BeCuPd2,-0.409381,0.0,0.0,0.0028929710388183594
agm002645088,BeFe2P,-0.44309312,0.0,0.0,0.0013041496276855469
agm003186329,BeFeRh2,-0.3450706,0.0,0.0024000000000000002,0.002246856689453125
agm003248790,Be(GaO2)2,-2.512926,2.8899,2.8899,7.852837085723877
agm003219335,BeGeN2,-0.8187822,3.3856,3.3856,7.043001174926758
agm003223389,BeH2,-0.1538195,5.6834,5.6834,5.452935695648193
agm003245056,BeH4NF3,-1.9950898,6.7959,6.8228,16.710235595703125
agm003248983,BeH8(NO5)2,-1.3959682,3.5289,3.5945,5.70991325378418
agm003202887,BeHN,-0.97872454,3.7892,3.7892,7.124285697937012
agm003200929,BeI2,-0.5644239999999999,4.1782,4.4381,6.05729341506958
agm005631440,BeNb2As,-0.48475978000000003,0.0,0.021500000000000002,0.0003609657287597656
agm006077141,Be(Nb2C)2,-0.45705596,0.0,0.0085,0.003696918487548828
agm003629672,BeNb2P,-0.748875,0.0,0.0162,0.0016431808471679688
agm003756990,BeNb4Ga,-0.23157206,0.0,0.0,0.0004858970642089844
agm005600793,BeNbCo,-0.27319732,0.0,0.0194,0.0013384819030761719
agm005673806,BeNbRu,-0.42607164000000003,0.0,0.0,0.0012683868408203125
agm003046178,BePd,-0.5920529,0.0,0.0,0.003375411033630371
agm003249698,BePH4NO4,-1.9130281999999998,5.2456,5.2456,13.479754447937012
agm003244157,Be(PO3)2,-2.7842252,6.0357,6.1163,12.558958053588867
agm005672896,Be(S3F)2,-1.3749069,2.0633,2.3657,5.30499792098999
agm006076515,BeSi3Ru4,-0.61919415,0.0,0.0193,0.005010366439819336
agm005939202,Be(SiNi)2,-0.46485448,0.0,0.2101,0.0017294883728027344
agm003161028,BeSiRu,-0.5837744500000001,0.0,0.46280000000000004,0.0003604888916015625
agm003734311,BeSnF4,-3.082885,4.5453,4.7033000000000005,6.789902687072754
agm003161027,BeTcP,-0.5395643999999999,0.06520000000000001,0.38980000000000004,0.005017280578613281
agm005983990,BeV3Ru4,-0.35112944,0.0,0.0,0.0017313957214355469
agm003070520,BeVH,-0.27318323,0.0,0.0689,0.0015654563903808594
agm003237378,BH2OF3,-2.4522684,7.7115,7.7115,15.99773120880127
agm003279732,BH3NF3,-2.0178218,7.726,7.726,14.977245330810547
agm003247934,BH4NF4,-2.0508652,7.5947,7.6127,17.292848587036133
agm003219742,BH6N,-0.44769892,6.1099,6.2297,10.503286361694336
agm003264050,BI3,-0.040497772,2.6928,2.9681,3.803222417831421
agm003247543,BNF8,-1.8049428,2.9943,2.9943,19.640769958496094
agm005954972,BP2H5,-0.14157055,3.4686,3.598,8.36957836151123
agm003297736,BPd4,-0.23249134000000002,0.0,0.004200000000000001,0.0006928443908691406
agm003251678,BPH4NO4F,-1.9782530999999999,5.757,5.8044,15.07030200958252
agm002042447,Br,0.0,1.6417000000000002,1.7639,2.105466842651367
agm004082177,BrCl3,-0.43014209999999997,1.7064,1.8437999999999999,2.8559231758117676
agm003211607,BrF5,-1.3425854,3.328,3.4006,7.629116535186768
agm005628302,BrNF,-0.58429646,1.5752000000000002,1.6101,4.258726119995117
agm002138027,BRu,-0.32532048,0.0,0.0,0.0053997039794921875
agm003244144,BSBr,-0.7214239,3.6487,3.7676,4.529946327209473
agm003232789,BSe2,-0.14034283,1.6819000000000002,1.7058,2.9686217308044434
agm002140800,Ca,0.0,0.0,0.1558,0.04053497314453125
agm003248357,Ca10P6SeO24,-3.274749,3.7202,3.7202,7.266823768615723
agm003242940,Ca11Ga7,-0.38979453000000003,0.0,0.0,0.0030748844146728516
agm005227105,Ca11Sn3C8,-0.35262513,0.7716000000000001,0.7716000000000001,1.6251704692840576
agm005267558,Ca14MnSb11,-0.9765178600000001,0.0,0.016900000000000002,0.005370140075683594
agm003280348,Ca19(Mg4H27)2,-0.5475147,2.798,3.2552,4.589328765869141
agm003246047,Ca28Ga11,-0.31289107,0.0,0.0,0.010726213455200195
agm002164275,Ca2AgN,-0.7150698,0.0,0.1365,0.6825547218322754
agm002655176,Ca2AgSn,-0.5350427,0.0,0.0,0.04080843925476074
agm003279971,Ca2Al3H3O8,-2.9053152,4.5134,4.5443999999999996,8.743975639343262
agm005629940,Ca2(Al3Pd)3,-0.6306887,0.0,0.0,0.0053212642669677734
agm002134442,Ca2AlCu2,-0.24595551000000002,0.0,0.0,0.008433341979980469
agm002134443,Ca2AlPd2,-0.7767284,0.0,0.011,0.0026319026947021484
agm005585864,Ca2(As2Pd7)3,-0.46799359999999995,0.0,0.0,0.0049169063568115234
agm002140812,Ca2AsBr,-1.5491236,1.5014,1.5849,3.245854139328003
agm002140813,Ca2AsI,-1.4059318,1.5468000000000002,1.846,3.0943002700805664
agm003283951,Ca2B5ClO9,-3.0432374,5.2552,5.3235,7.751194000244141
agm003237145,Ca2BClO3,-3.213436,4.5763,4.7181,7.260562419891357
agm003232723,Ca2BHN2,-1.193159,3.0304,3.1981,4.807039737701416
agm002164276,Ca2BrN,-1.5006776,2.4912,2.4912,5.416872978210449
agm002140822,Ca2Cd,-0.249581,0.0,0.0009000000000000001,0.003863811492919922
agm001938797,Ca2CdN,-0.7196589,0.0,0.0,0.008689403533935547
agm003194223,Ca2CdPd2,-0.6655799,0.0,0.0235,0.0027098655700683594
agm005132882,Ca2CdSi2Rh5,-0.72248524,0.0,0.0,0.009138107299804688
agm005669025,Ca2Co12As7,-0.39066088,0.0,0.0,0.0012316703796386719
agm002138235,Ca2Co5B4,-0.35233129999999996,0.0,0.0,0.0002551078796386719
agm005550777,Ca2Cr2C3,-0.075133614,0.0,0.0015,0.0007712841033935547
agm003275041,Ca2CrSbO6,-2.7038782,2.0301,2.0638,5.888938903808594e-05
agm005137222,Ca2Cu2SnPd5,-0.5648943,0.0,0.0,0.000335693359375
agm002203143,Ca2CuGe3,-0.5181254,0.0,0.061200000000000004,0.000331878662109375
agm002369048,Ca2CuPd2,-0.57996887,0.0,0.0,0.0024607181549072266
agm003244589,Ca2Fe3Sb(PO4)6,-2.6372252,2.2822,2.3466,0.000423431396484375
agm004948118,Ca2FeRuO6,-2.3633602,0.0,0.0005,0.0005970001220703125
agm005782726,Ca2Ga12Pd,-0.34718943,0.0,0.0,0.000148773193359375
agm005636244,Ca2Ga3Ag,-0.47655505000000004,0.0,0.0063,0.0038957595825195312
agm003335356,Ca2Ga3Pd4,-0.77014005,0.0,0.0154,0.0016181468963623047
agm004533874,Ca2Ga4Pd3Rh,-0.73513734,0.0,0.0,0.009320259094238281
agm002203134,Ca2GaCu2,-0.2967224,0.0,0.0,0.018166542053222656
agm005684045,Ca2GaPd3,-0.78600925,0.0,0.0,0.0018117427825927734
agm005133242,Ca2GaSi2Rh5,-0.8049936999999999,0.0,0.0,0.0051326751708984375
agm002330490,Ca2Ge2Ru2C,-0.49492997,0.0,0.042800000000000005,0.00017881393432617188
agm005658991,Ca2Ge7Pd12,-0.64236283,0.0,0.0,0.0012537240982055664
agm003247950,Ca2GeN2,-0.9614422300000001,0.0,0.0,0.00019884109497070312
agm005621247,Ca2(GePd3)3,-0.6477185,0.0,0.01,0.003019571304321289
agm005859755,Ca2H4Rh,-0.6479351999999999,0.0,0.0,0.024271726608276367
agm002216083,Ca2H6Rh,-0.6498752,0.0,0.0,0.0033162832260131836
agm003534536,Ca2In8Pd,-0.35554853000000003,0.0,0.0,0.01207590103149414
agm002140833,Ca2InCu2,-0.27414957,0.0,0.0,0.002695322036743164
agm005144158,Ca2InP2Rh5,-0.79819596,0.0,0.0,0.0009400844573974609
agm004948097,Ca2InRuO6,-2.3666635,0.2803,0.2856,0.00023102760314941406
agm004543453,Ca2La2Sb2N,-1.2337646,0.0,0.0,0.005774497985839844
agm003623199,Ca2LaRh,-0.4108754,0.0,0.0108,0.004408359527587891
agm005966954,Ca2LaSi4,-0.5985689,0.0,0.0,0.004670858383178711
agm005686514,Ca2Mg3In,-0.22486058,0.0,0.0001,0.0029113292694091797
agm002697193,Ca2MgIn,-0.31515566,0.0,0.0,0.011417150497436523
agm005694236,Ca2MgPd3,-0.6988078999999999,0.0,0.0,0.020992279052734375
agm005559544,Ca2Mn2C3,-0.0909962,0.0,0.0755,0.00022029876708984375
agm003232424,Ca2MnN3,-0.9934193,0.0,0.035300000000000005,0.000274658203125
agm004952794,Ca2NbAlO6,-3.3766289,3.3894,3.4311,6.27471923828125
agm003419431,Ca2NbN3,-1.3411351,0.8505,1.1136,0.0005440711975097656
agm002331457,Ca2Ni2I,-0.6191793999999999,0.0,0.0114,0.11057806015014648
agm004510175,Ca2Ni4GeAs3,-0.6490184,0.0,0.0,0.0013418197631835938
agm003391017,Ca2NiSn2,-0.5602151,0.0,0.0358,0.0004277229309082031
agm005234016,Ca2P6O17,-2.858912,5.3821,5.4067,10.710746765136719
agm003241225,Ca2PClO4,-3.260646,5.3894,5.453,9.663105010986328
agm005618578,Ca2Rh3O8,-1.9035125,0.0,0.0458,0.0007953643798828125
agm003242939,Ca2Sb2S5,-1.4690503,1.7644000000000002,1.7644000000000002,2.521336555480957
agm005686339,Ca2SbRh3,-0.6473935,0.0,0.0,0.018982887268066406
agm003226043,Ca2ScNbO6,-3.5142696,3.1373,3.1373,5.385560035705566
agm004968550,Ca2ScTcO6,-3.0473278,0.0,0.0284,9.1552734375e-05
agm005132914,Ca2Si2SnRh5,-0.8199776999999999,0.0,0.0,0.001980304718017578
agm005679523,Ca2Si4Tc3,-0.51516175,0.0,0.0,0.010716438293457031
agm005586377,Ca2Si5Rh3,-0.8015662,0.0,0.0814,0.0024170875549316406
agm005251912,Ca2SiO4,-3.480031,4.2076,4.3346,8.695926666259766
agm002241445,Ca2SiRh3,-0.6998726,0.0,0.0,0.03717613220214844
agm003213356,Ca2Sn3O8,-2.5584306999999997,2.4393000000000002,2.6906,4.3933491706848145
agm005137193,Ca2SnB2Rh5,-0.6263869400000001,0.0,0.0,0.005420684814453125
agm002925461,Ca2SnH2,-0.666102,0.0,0.08320000000000001,0.005542278289794922
agm003215411,Ca2SnO4,-2.889595,2.7377000000000002,2.7397,4.707355499267578
agm002203217,Ca2SnRh3,-0.5839679,0.0,0.0,0.0020852088928222656
agm005550775,Ca2Tc2C3,-0.06662009,0.0,0.0244,0.030426740646362305
agm004545635,Ca2Tc2P2N,-0.91689414,0.0,0.0,0.0025260448455810547
agm006000014,Ca2TiO4,-3.4882596,3.6212,3.699,5.295079231262207
agm003241525,Ca2VClO4,-3.0106595,3.4848,3.4978,4.157130241394043
agm001614634,Ca2YInO,-1.5748931,0.0,0.0,0.014979124069213867
agm005599959,Ca2(YTe2)3,-1.5089253999999999,0.0,0.0,0.0003859996795654297
agm002240821,Ca2(Zn2Si)3,-0.27351323,0.0,0.0,0.01425480842590332
agm005841130,Ca2Zn3Ru,-0.250337,0.0,0.0108,0.023714780807495117
agm002203235,Ca2ZnAs2,-0.9837098,0.8886000000000001,0.8886000000000001,2.817430019378662
agm003510830,Ca2ZnGa7,-0.37141389999999996,0.0,0.0,0.014116525650024414
agm005141959,Ca2ZnP2Rh5,-0.7598054999999999,0.0,0.0,0.002074003219604492
agm005618963,Ca2ZnRh,-0.41371807,0.0,0.074,0.012812614440917969
agm003450177,Ca2ZrO4,-3.5775247,3.6914,3.6914,5.459366321563721
agm003585867,Ca3AgPd8,-0.5464327999999999,0.0,0.0,0.003807544708251953
agm003241712,Ca3Al2Ge3,-0.5445190999999999,0.0,0.0504,0.4061589241027832
agm002195620,Ca3Al3Ge2Pd,-0.6441966,0.0,0.0,0.009276628494262695
agm002252073,Ca3Al7Ag2,-0.32084325,0.0,0.0,0.0011906623840332031
agm003258297,Ca3(AlGe)2,-0.5254656,0.0,0.029400000000000003,0.01281285285949707
agm003236358,Ca3AlP3,-1.0867268,0.8821,0.8821,3.266610622406006
agm005583099,Ca3(As3Pd10)2,-0.54201734,0.0912,0.095,0.030732154846191406
agm003236543,Ca3AsI3,-1.5166414000000001,2.0282,2.0282,4.138060569763184
agm005560730,Ca3(AsRh)2,-0.9332675300000001,0.0,0.0125,0.011167764663696289
agm003241508,Ca3BCNCl2,-1.5543255999999999,2.1633,2.1633,4.8613362312316895
agm003244710,Ca3BI3N2,-1.5103317,3.5038,3.5285,5.126565933227539
agm003219936,Ca3C3Cl2,-1.1674252,1.2738,1.3556,3.6707777976989746
agm004682272,Ca3Cd3PdO8,-2.0959105,1.502,1.8182,0.00042510032653808594
agm003247944,Ca3Co4Sn13,-0.28865108,0.0,0.115,0.0017464160919189453
agm003265457,Ca3Cr2(GeO4)3,-2.6975721999999998,3.0264,3.0264,0.0005707740783691406
agm006034557,Ca3CrN4,-1.1345834,1.3993,1.3993,1.4480557441711426
agm005560479,Ca3(CuSi)2,-0.39471832,0.0,0.025900000000000003,0.0018432140350341797
agm003275939,Ca3Fe3(AsO4)4,-2.2498245,2.2593,2.2593,0.0005269050598144531
agm003265579,Ca3Ga2(GeO4)3,-2.6594255,2.9794,2.9794,7.244202613830566
agm003241008,Ca3Ga3Rh2,-0.64740676,0.0114,0.0234,0.002155303955078125
agm005706721,Ca3Ga5Cu6,-0.31586978,0.0,0.0,0.012495994567871094
agm003237279,Ca3GaAs3,-1.0145946,0.3452,0.3452,1.8013927936553955
agm003215844,Ca3GaN3,-0.9545834,0.9127000000000001,1.0995,3.665616273880005
agm005642417,Ca3(GaP2)2,-0.8842729300000001,0.6783,0.6783,1.917123794555664
agm003244356,Ca3(GeAs2)2,-0.7830834,0.6112000000000001,0.7096,2.9536263942718506
agm005560425,Ca3(GeRh)2,-0.7490643,0.0,0.0245,5.245208740234375e-06
agm002259902,Ca3In3Ge2Pd,-0.6051517,0.0,0.0,0.016057491302490234
agm003239575,Ca3(InNi2)4,-0.26444685,0.0,0.0,0.0032367706298828125
agm005560761,Ca3(InRh)2,-0.5156148700000001,0.0,0.0178,0.002260446548461914
agm005676841,Ca3(LaGe2)2,-0.78011036,0.2449,0.3584,0.006455898284912109
agm005605140,Ca3Mg2Zn9,-0.24625905,0.0,0.0109,0.009490966796875
agm003228622,Ca3MnCoO6,-2.6138294,1.8201,1.8511000000000002,0.0019202232360839844
agm005960560,Ca3MoO6,-2.9877744,2.7531,2.7531,5.254252910614014
agm003380779,Ca3(NiAs)4,-0.7588655400000001,0.0,0.0077,1.9073486328125e-05
agm005935227,Ca3NiSn3,-0.58597684,0.0,0.023100000000000002,0.0008432865142822266
agm005576467,Ca3P2Rh3,-0.9128875,0.0,0.0001,0.002214670181274414
agm003219695,Ca3Pd,-0.44013035,0.0,0.050300000000000004,0.007397651672363281
agm002535393,Ca3PN,-1.0971413,0.8036000000000001,0.8036000000000001,3.4682888984680176
agm005886236,Ca3RuN3,-0.8642599,0.0,0.0041,0.0002913475036621094
agm005827117,Ca3SbAs,-1.0913908,0.7554000000000001,0.7554000000000001,2.181387424468994
agm003132059,Ca3SbP,-1.0942695,1.1955,1.1955,2.5051686763763428
agm003228853,Ca3ScCoO6,-3.0359657,2.507,2.507,2.878683567047119
agm003276448,Ca3Si2SnO9,-3.2019763,3.4634,3.4991,5.1272783279418945
agm003247311,Ca3Si(ClO2)2,-3.2800615,4.4281,4.4281,7.5607171058654785
agm003244755,Ca3(SiP2)2,-0.8872502999999999,0.8739,0.8739,3.5506505966186523
agm003247943,Ca3Sn13Rh4,-0.5054904,0.0,0.0402,0.0045316219329833984
agm003211903,Ca3SnH2,-0.68331873,0.1027,0.1027,1.2356736660003662
agm005560610,Ca3(SnRh)2,-0.7072094,0.0,0.0824,0.0016570091247558594
agm003558386,Ca3TcN4,-0.94492704,0.0,0.031,0.0037834644317626953
agm003265034,Ca3V2(GeO4)3,-2.691056,0.0,0.0,0.0008220672607421875
agm005927019,Ca3YPd4,-0.7472934,0.0,0.0,0.002588033676147461
agm002140980,Ca3Zn2(CuAs2)2,-0.7478153,0.0,0.0001,0.23034334182739258
